测量时间,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,控温,CPU温,环温,环湿,压强
16:53:04,14957,16245,20185,19713,22983,23165,20278,22377,25.09,33.99,35.85,6.81,875.17
16:53:04,13831,14982,18596,18120,21061,21138,18504,20331,25.09,33.99,35.85,6.81,875.17
16:53:04,11816,12764,15792,15336,17752,17702,15489,16901,25.09,33.99,35.85,6.81,875.17
16:54:22,20289,22278,27655,27213,31767,32676,28417,32168,25.03,35.61,35.51,6.67,874.88
16:54:22,21088,23146,28780,28332,33109,34143,29724,33700,25.03,35.61,35.51,6.67,874.88
16:54:22,21451,23510,29174,28756,33502,34550,30058,34047,25.03,35.61,35.51,6.67,874.88
16:56:23,10227,11138,13748,13374,15457,15575,13471,14892,25.06,34.80,35.44,6.74,875.34
16:56:23,9413,10261,12690,12355,14308,14413,12545,13858,25.06,34.80,35.44,6.74,875.34
16:56:23,10344,11283,14008,13677,15880,16051,14015,15512,25.06,34.80,35.44,6.74,875.34
16:58:23,9854,10773,13312,12972,15030,15032,13125,14364,25.03,35.61,35.08,6.88,874.88
16:58:23,10142,11042,13664,13262,15315,15308,13363,14585,25.03,35.61,35.08,6.88,874.88
16:58:23,9697,10551,13067,12678,14630,14654,12839,13961,25.03,35.61,35.08,6.88,874.88
17:02:30,15362,16849,20934,20534,23935,24293,21065,23502,25.06,34.80,33.34,6.74,875.06
17:02:30,18367,20136,25176,24838,29019,29744,25891,29045,25.06,34.80,33.34,6.74,875.06
17:02:30,19159,20964,26222,25892,30200,31014,26978,30283,25.06,34.80,33.34,6.74,875.06
17:04:32,19432,21158,26766,26444,30992,31701,27703,30825,25.03,35.61,33.88,6.67,874.86
17:04:32,19295,20931,26514,26200,30615,31306,27438,30364,25.03,35.61,33.88,6.67,874.86
17:04:32,18478,19980,25328,25002,29204,29837,26159,28806,25.03,35.61,33.88,6.67,874.86
17:06:32,13129,14269,18033,17731,20740,20967,18295,20118,25.03,34.80,33.89,6.67,875.14
17:06:32,15218,16520,20982,20677,24185,24597,21546,23652,25.03,34.80,33.89,6.67,875.14
17:06:32,16030,17374,22078,21759,25393,25820,22652,24789,25.03,34.80,33.89,6.67,875.14
17:08:31,13928,15140,19131,18774,22002,22204,19260,21284,25.06,34.80,34.11,6.74,875.45
17:08:31,17600,19146,24425,24164,28355,28959,25291,27992,25.06,34.80,34.11,6.74,875.45
17:08:31,17652,19152,24478,24208,28371,28966,25341,27953,25.06,34.80,34.11,6.74,875.45
17:10:31,13779,15050,19207,18897,22288,22569,19642,21671,25.06,35.61,35.32,6.53,874.91
17:10:31,12315,13364,17074,16826,19698,19951,17379,19052,25.06,35.61,35.32,6.53,874.91
17:10:31,10033,10880,13915,13678,15985,16132,14094,15346,25.06,35.61,35.32,6.53,874.91
17:12:31,21563,23599,30220,30015,35421,36376,31617,35298,25.03,34.80,35.75,6.74,875.27
17:12:31,21345,23271,29931,29726,35088,35964,31363,34919,25.03,34.80,35.75,6.74,875.27
17:12:31,21118,22906,29589,29328,34563,35463,30998,34321,25.03,34.80,35.75,6.74,875.27
17:14:31,14078,15382,19740,19534,23004,23394,20328,22477,25.06,34.80,36.86,6.81,875.27
17:14:31,13565,14779,18961,18720,21989,22294,19354,21363,25.06,34.80,36.86,6.81,875.27
17:14:31,13459,14637,18790,18556,21781,22104,19266,21124,25.06,34.80,36.86,6.81,875.27
17:16:32,19076,20915,26945,26713,31606,32364,27925,31432,25.03,34.80,38.18,6.74,874.99
17:16:32,18993,20773,26795,26566,31354,32123,27756,31105,25.03,34.80,38.18,6.74,874.99
17:16:32,18716,20392,26373,26157,30834,31591,27359,30523,25.03,34.80,38.18,6.74,874.99
17:18:31,14068,15430,19799,19501,22955,23264,19942,22283,25.06,34.80,38.92,6.67,875.11
17:18:31,11936,13024,16661,16332,19109,19245,16511,18317,25.06,34.80,38.92,6.67,875.11
17:18:31,11889,12969,16680,16424,19251,19412,16729,18518,25.06,34.80,38.92,6.67,875.11
17:20:32,4927,5389,6884,6721,7850,7802,6609,7309,25.03,35.61,37.53,6.53,875.25
17:20:32,4906,5353,6831,6667,7784,7751,6572,7257,25.03,35.61,37.53,6.53,875.25
17:20:32,6041,6592,8442,8259,9652,9635,8186,9041,25.03,35.61,37.53,6.53,875.25
17:23:15,16815,18845,23914,23766,27958,29023,24314,28647,25.03,35.61,34.90,6.88,874.95
17:23:15,16845,18863,23905,23750,27897,29017,24336,28663,25.03,35.61,34.90,6.88,874.95
17:23:15,17292,19319,24511,24356,28626,29762,25009,29394,25.03,35.61,34.90,6.88,874.95
17:24:22,19512,21940,27990,27882,32958,34394,28720,34028,25.03,34.80,35.08,6.96,875.19
17:24:22,19668,22105,28123,28004,33100,34571,28886,34317,25.03,34.80,35.08,6.96,875.19
17:24:22,19755,22154,28241,28084,33219,34648,28918,34396,25.03,34.80,35.08,6.96,875.19
17:26:23,17530,19707,25184,25086,29614,30816,25685,30379,25.03,35.61,35.32,6.81,875.29
17:26:23,17982,20230,25877,25740,30402,31675,26398,31324,25.03,35.61,35.32,6.81,875.29
17:26:23,18101,20338,25896,25818,30533,31750,26464,31428,25.03,35.61,35.32,6.81,875.29
17:28:23,18597,20980,26886,26812,31671,32990,27530,32514,25.03,33.99,35.80,6.96,874.92
17:28:23,18539,20853,26733,26663,31521,32780,27368,32433,25.03,33.99,35.80,6.96,874.92
17:28:23,18298,20593,26390,26244,31006,32297,26908,31896,25.03,33.99,35.80,6.96,874.92
17:30:23,15587,17611,22530,22423,26455,27366,22770,26806,25.06,34.80,36.55,6.81,875.25
17:30:23,14023,15789,20203,20053,23639,24388,20296,23836,25.06,34.80,36.55,6.81,875.25
17:30:23,12571,14115,17998,17802,20924,21462,17843,20872,25.06,34.80,36.55,6.81,875.25
17:32:24,16598,18744,24113,24009,28418,29504,24579,29058,25.03,35.61,35.86,6.81,875.39
17:32:24,16335,18434,23700,23606,27919,28933,24061,28496,25.03,35.61,35.86,6.81,875.39
17:32:24,16266,18342,23576,23464,27743,28719,23912,28310,25.03,35.61,35.86,6.81,875.39
17:34:24,13756,15587,20024,19911,23567,24394,20179,23889,25.03,35.61,34.88,6.88,875.08
17:34:24,13686,15483,19904,19796,23373,24199,19991,23687,25.03,35.61,34.88,6.88,875.08
17:34:24,13317,15081,19394,19285,22773,23549,19469,23093,25.03,35.61,34.88,6.88,875.08
17:36:25,13972,15842,20431,20319,24036,24899,20472,24348,25.06,34.80,34.81,7.03,875.08
17:36:25,13365,15162,19541,19427,22924,23717,19509,23240,25.06,34.80,34.81,7.03,875.08
17:36:25,13842,15705,20238,20126,23769,24597,20246,24136,25.06,34.80,34.81,7.03,875.08
17:38:26,6622,7497,9599,9445,11101,11255,9205,10751,25.03,34.80,35.31,7.03,874.97
17:38:26,6041,6835,8756,8611,10117,10229,8379,9758,25.03,34.80,35.31,7.03,874.97
17:38:26,5468,6181,7896,7747,9073,9135,7483,8689,25.03,34.80,35.31,7.03,874.97
17:40:25,14901,17107,21940,21854,25809,26829,22071,26418,25.06,34.80,35.37,6.88,875.30
17:40:25,15870,18205,23380,23331,27536,28747,23699,28465,25.06,34.80,35.37,6.88,875.30
17:40:25,16957,19411,24935,24899,29353,30706,25340,30419,25.06,34.80,35.37,6.88,875.30
17:42:25,10145,11637,14861,14667,17228,17643,14475,17121,25.03,35.61,33.68,7.03,875.31
17:42:25,11441,13109,16752,16618,19485,20064,16476,19552,25.03,35.61,33.68,7.03,875.31
17:42:25,13034,14936,19211,19075,22415,23154,19054,22725,25.03,35.61,33.68,7.03,875.31
17:44:24,15739,18134,23406,23379,27683,28879,23642,28581,25.03,34.80,34.31,7.17,875.29
17:44:24,16468,18977,24404,24391,28856,30174,24687,29876,25.03,34.80,34.31,7.17,875.29
17:44:24,15730,18071,23313,23218,27411,28609,23426,28282,25.03,34.80,34.31,7.17,875.29
17:46:23,15449,17842,23048,23039,27268,28487,23163,28214,25.03,35.61,35.47,7.24,875.39
17:46:23,15396,17773,22924,22871,27064,28318,22982,28093,25.03,35.61,35.47,7.24,875.39
17:46:23,16794,19345,24957,24952,29544,31034,25264,30915,25.03,35.61,35.47,7.24,875.39
17:48:23,13547,15659,20126,19977,23578,24347,19666,23796,25.03,33.99,36.17,6.88,875.21
17:48:23,11870,13675,17607,17499,20576,21266,17233,20779,25.03,33.99,36.17,6.88,875.21
17:48:23,12141,13998,18042,17920,21091,21830,17715,21340,25.03,33.99,36.17,6.88,875.21
17:50:24,6952,8049,10356,10233,12030,12275,9979,11819,25.03,34.80,34.89,6.67,875.21
17:50:24,8079,9347,12080,11988,14107,14501,11818,14085,25.03,34.80,34.89,6.67,875.21
17:50:24,7992,9222,11867,11761,13815,14156,11509,13664,25.03,34.80,34.89,6.67,875.21
17:52:23,5083,5731,7559,7469,8739,8798,7269,8273,25.03,33.99,32.46,7.03,875.37
17:52:23,4852,5449,7194,7110,8323,8376,6954,7865,25.03,33.99,32.46,7.03,875.37
17:52:23,5348,5977,7922,7826,9123,9185,7635,8599,25.03,33.99,32.46,7.03,875.37
17:54:23,5918,6889,8875,8741,10261,10380,8422,9898,25.03,34.80,32.03,7.10,875.31
17:54:23,5603,6500,8381,8263,9678,9806,7975,9345,25.03,34.80,32.03,7.10,875.31
17:54:23,7023,8150,10502,10361,12150,12348,10049,11840,25.03,34.80,32.03,7.10,875.31
17:56:24,7664,8953,11582,11443,13457,13694,11100,13128,25.03,33.99,31.99,7.17,875.53
17:56:24,7388,8610,11136,11006,12922,13162,10683,12606,25.03,33.99,31.99,7.17,875.53
17:56:24,7551,8791,11379,11248,13209,13472,10947,12928,25.03,33.99,31.99,7.17,875.53
17:58:23,4706,5524,7150,7083,8318,8482,6840,8087,25.03,33.99,32.58,7.14,875.18
17:58:23,3904,4567,5877,5787,6773,6867,5542,6520,25.03,33.99,32.58,7.14,875.18
17:58:23,3843,4491,5808,5727,6708,6797,5497,6467,25.03,33.99,32.58,7.14,875.18
18:02:38,5995,7084,9256,9160,10796,10995,8851,10621,25.03,33.17,30.66,7.39,875.44
18:02:38,6743,7945,10376,10267,12068,12308,9905,11895,25.03,33.17,30.66,7.39,875.44
18:02:38,7443,8771,11444,11318,13293,13599,10932,13166,25.03,33.17,30.66,7.39,875.44
18:04:24,5364,6190,8224,8097,9524,9580,7712,9105,25.06,35.61,31.31,7.35,875.18
18:04:24,2869,3301,4411,4351,5103,5128,4161,4837,25.06,35.61,31.31,7.35,875.18
18:04:24,2635,3016,4044,3974,4646,4640,3770,4351,25.06,35.61,31.31,7.35,875.18
18:06:23,14400,17177,22837,22935,27352,28686,22886,28547,25.03,33.17,31.42,7.39,875.67
18:06:23,15179,18077,24046,24166,28786,30271,24182,30217,25.03,33.17,31.42,7.39,875.67
18:06:23,13730,16297,21629,21702,25752,26954,21497,26728,25.03,33.17,31.42,7.39,875.67
18:08:22,7778,9313,12303,12264,14533,15026,11924,14661,25.03,33.17,32.89,7.24,875.37
18:08:22,8501,10170,13462,13444,15945,16553,13163,16241,25.03,33.17,32.89,7.24,875.37
18:08:22,8605,10273,13546,13490,15946,16512,13119,16130,25.03,33.17,32.89,7.24,875.37
18:10:23,12031,14441,19250,19277,22945,23928,19006,23572,25.03,33.99,32.90,7.10,875.38
18:10:23,11635,13927,18565,18593,22058,23013,18355,22788,25.03,33.99,32.90,7.10,875.38
18:10:23,11619,13903,18490,18485,21921,22838,18148,22494,25.03,33.99,32.90,7.10,875.38
18:12:23,9860,11866,15828,15832,18847,19612,15562,19215,25.03,33.17,32.57,7.03,875.62
18:12:23,8730,10481,13982,13966,16571,17214,13674,16831,25.03,33.17,32.57,7.03,875.62
18:12:23,7454,8938,11887,11852,14029,14498,11520,14116,25.03,33.17,32.57,7.03,875.62
18:14:23,10276,12381,16612,16640,19804,20602,16306,20125,25.03,33.99,32.38,7.17,875.21
18:14:23,10384,12510,16793,16829,20045,20859,16553,20523,25.03,33.99,32.38,7.17,875.21
18:14:23,10236,12328,16532,16567,19711,20525,16277,20158,25.03,33.99,32.38,7.17,875.21
18:16:26,3360,4047,5397,5350,6326,6413,5096,6097,25.03,33.99,32.05,7.17,875.27
18:16:26,3520,4232,5624,5550,6554,6609,5241,6291,25.03,33.99,32.05,7.17,875.27
18:16:26,3132,3758,4979,4906,5773,5813,4606,5505,25.03,33.99,32.05,7.17,875.27
18:18:23,4507,5460,7328,7293,8655,8823,6990,8459,25.03,33.99,31.23,7.32,875.03
18:18:23,5116,6194,8316,8280,9826,10051,7976,9689,25.03,33.99,31.23,7.32,875.03
18:18:23,5661,6847,9182,9136,10830,11092,8797,10700,25.03,33.99,31.23,7.32,875.03
18:20:24,9326,11355,15428,15506,18552,19268,15233,18874,25.03,33.17,31.64,7.32,875.31
18:20:24,9931,12075,16417,16493,19743,20562,16269,20221,25.03,33.17,31.64,7.32,875.31
18:20:24,10125,12308,16721,16813,20084,20923,16556,20578,25.03,33.17,31.64,7.32,875.31
18:23:02,13796,16923,23208,23530,28361,29977,23447,29986,25.03,33.17,32.71,7.24,875.31
18:23:02,14541,17769,24413,24755,29814,31650,24808,31807,25.03,33.17,32.71,7.24,875.31
18:23:02,14531,17729,24387,24766,29766,31567,24724,31685,25.03,33.17,32.71,7.24,875.31
18:24:22,14880,18264,25292,25730,31108,33084,25635,33113,25.03,33.99,33.27,6.99,875.22
18:24:22,14922,18303,25340,25784,31135,33135,25655,33221,25.03,33.99,33.27,6.99,875.22
18:24:22,14860,18228,25190,25624,30949,32894,25460,33030,25.03,33.99,33.27,6.99,875.22
18:26:23,12840,15798,21820,22125,26688,28187,21630,27974,25.03,32.36,32.81,7.17,875.07
18:26:23,12779,15727,21747,22032,26604,28087,21575,28006,25.03,32.36,32.81,7.17,875.07
18:26:23,13593,16750,23184,23555,28432,30113,23169,30133,25.03,32.36,32.81,7.17,875.07
18:28:22,11427,14145,19613,19900,24020,25283,19418,25040,25.03,33.99,33.19,7.17,875.11
18:28:22,12690,15719,21855,22169,26764,28305,21760,28108,25.03,33.99,33.19,7.17,875.11
18:28:22,11931,14760,20492,20808,25101,26489,20402,26374,25.03,33.99,33.19,7.17,875.11
18:30:23,13365,16635,23265,23731,28749,30477,23469,30302,25.03,33.17,32.83,7.03,875.33
18:30:23,13049,16218,22623,23014,27782,29409,22607,29208,25.03,33.17,32.83,7.03,875.33
18:30:23,12603,15621,21809,22162,26781,28249,21730,28028,25.03,33.17,32.83,7.03,875.33
18:32:23,12267,15314,21454,21824,26400,27906,21379,27692,25.03,33.17,31.83,7.24,875.18
18:32:23,13715,17109,23996,24500,29609,31475,24155,31430,25.03,33.17,31.83,7.24,875.18
18:32:23,14230,17764,24918,25515,30868,32834,25209,32926,25.03,33.17,31.83,7.24,875.18
18:34:23,7046,8822,12349,12491,15045,15673,11897,15240,25.03,33.17,31.92,7.24,875.36
18:34:23,6809,8524,11909,12041,14476,15063,11432,14668,25.03,33.17,31.92,7.24,875.36
18:34:23,6016,7528,10505,10620,12760,13250,10062,12880,25.03,33.17,31.92,7.24,875.36
18:36:23,4043,4954,7075,7112,8572,8705,6635,8267,25.03,33.99,31.05,7.32,875.39
18:36:23,3692,4518,6478,6512,7860,7996,6111,7596,25.03,33.99,31.05,7.32,875.39
18:36:23,3295,4021,5762,5786,6964,7070,5418,6678,25.03,33.99,31.05,7.32,875.39
18:38:23,9698,12281,17477,17867,21733,22910,17253,22661,25.03,33.99,30.19,7.39,875.27
18:38:23,10779,13632,19385,19803,24050,25419,19163,25215,25.03,33.99,30.19,7.39,875.27
18:38:23,11531,14578,20731,21195,25752,27276,20571,27131,25.03,33.99,30.19,7.39,875.27
18:40:22,7517,9565,13612,13872,16822,17659,13257,17301,25.06,33.17,30.58,7.46,875.46
18:40:22,7441,9454,13428,13666,16535,17349,13015,17007,25.06,33.17,30.58,7.46,875.46
18:40:22,7194,9140,12969,13165,15896,16648,12481,16295,25.06,33.17,30.58,7.46,875.46
18:42:22,4567,5831,8320,8461,10246,10681,7958,10355,25.03,33.17,30.36,7.46,875.43
18:42:22,5416,6916,9865,10046,12179,12735,9484,12435,25.03,33.17,30.36,7.46,875.43
18:42:22,5817,7422,10576,10789,13064,13697,10217,13398,25.03,33.17,30.36,7.46,875.43
18:44:23,9731,12495,18022,18508,22585,23970,17928,23752,25.03,32.36,30.95,7.46,875.16
18:44:23,10635,13653,19748,20281,24755,26386,19764,26290,25.03,32.36,30.95,7.46,875.16
18:44:23,10095,12940,18639,19128,23279,24704,18457,24491,25.03,32.36,30.95,7.46,875.16
18:46:23,10942,14111,20529,21136,25832,27545,20523,27357,25.03,32.36,31.66,7.32,875.43
18:46:23,11472,14808,21569,22245,27241,29139,21719,29097,25.03,32.36,31.66,7.32,875.43
18:46:23,11361,14654,21321,21944,26819,28695,21362,28616,25.03,32.36,31.66,7.32,875.43
18:48:23,9871,12825,18732,19298,23622,25194,18631,25012,25.03,33.17,31.90,7.17,875.28
18:48:23,11513,14973,21906,22652,27787,29835,22092,29859,25.03,33.17,31.90,7.17,875.28
18:48:23,12111,15733,23051,23838,29218,31445,23266,31564,25.03,33.17,31.90,7.17,875.28
18:50:23,12408,16204,23887,24763,30460,32757,23996,32786,25.06,32.36,31.72,7.24,875.35
18:50:23,12248,15976,23567,24381,29972,32237,23581,32287,25.06,32.36,31.72,7.24,875.35
18:50:23,11978,15612,22994,23769,29202,31355,22932,31436,25.06,32.36,31.72,7.24,875.35
18:52:24,9203,12092,17921,18514,22701,24267,17620,24054,25.03,33.17,31.50,7.24,875.41
18:52:24,8776,11515,17002,17541,21492,22941,16623,22715,25.03,33.17,31.50,7.24,875.41
18:52:24,7797,10223,15056,15496,18949,20114,14562,19868,25.03,33.17,31.50,7.24,875.41
18:54:24,1906,2518,3712,3811,4636,4850,3490,4654,25.03,33.17,30.34,7.46,875.26
18:54:24,1671,2210,3270,3360,4100,4287,3090,4125,25.03,33.17,30.34,7.46,875.26
18:54:24,1668,2198,3228,3298,4004,4151,2977,3967,25.03,33.17,30.34,7.46,875.26
18:56:23,538,702,1062,1080,1315,1329,958,1224,25.03,33.17,29.36,7.60,875.20
18:56:23,670,863,1299,1301,1586,1575,1130,1434,25.03,33.17,29.36,7.60,875.20
18:56:23,1004,1289,1934,1930,2346,2309,1645,2099,25.03,33.17,29.36,7.60,875.20
18:58:24,7179,9606,14453,14996,18501,19694,13775,19441,25.03,33.17,29.20,8.00,875.29
18:58:24,7952,10629,16006,16623,20552,21976,15365,21794,25.03,33.17,29.20,8.00,875.29
18:58:24,8122,10848,16320,16932,20882,22313,15579,22121,25.03,33.17,29.20,8.00,875.29
19:02:43,8368,11346,17360,18121,22485,24196,16575,24049,25.03,33.17,31.00,7.75,875.24
19:02:43,8403,11390,17410,18168,22532,24243,16625,24155,25.03,33.17,31.00,7.75,875.24
19:02:43,8361,11332,17315,18071,22410,24101,16538,24027,25.03,33.17,31.00,7.75,875.24
19:04:23,10920,14954,23090,24253,30223,32889,22630,33080,25.03,32.36,31.69,7.60,875.60
19:04:23,10950,14965,23089,24277,30246,32929,22624,33199,25.03,32.36,31.69,7.60,875.60
19:04:23,10900,14895,22958,24128,30049,32734,22491,33044,25.03,32.36,31.69,7.60,875.60
19:06:24,9851,13586,21117,22251,27753,30228,20686,30278,25.03,33.17,31.51,7.46,875.18
19:06:24,9181,12634,19611,20583,25649,27858,19037,27843,25.03,33.17,31.51,7.46,875.18
19:06:24,8612,11838,18371,19290,23996,26008,17759,26050,25.03,33.17,31.51,7.46,875.18
19:08:24,3157,4373,6779,7057,8742,9267,6283,8986,25.03,33.17,30.09,7.60,875.42
19:08:24,3590,4975,7710,8031,9975,10581,7174,10329,25.03,33.17,30.09,7.60,875.42
19:08:24,4293,5940,9217,9594,11905,12659,8579,12401,25.03,33.17,30.09,7.60,875.42
19:10:24,7954,11113,17530,18508,23181,25179,17055,25201,25.03,33.17,29.62,7.82,875.36
19:10:24,8027,11220,17648,18640,23296,25376,17202,25416,25.03,33.17,29.62,7.82,875.36
19:10:24,7786,10873,17094,18010,22502,24465,16549,24470,25.03,33.17,29.62,7.82,875.36
19:12:24,7681,10791,17186,18178,22846,24858,16724,24803,25.03,32.36,29.61,7.82,875.51
19:12:24,7819,10979,17432,18410,23066,25089,16855,25057,25.03,32.36,29.61,7.82,875.51
19:12:24,7367,10341,16434,17357,21783,23667,15886,23680,25.03,32.36,29.61,7.82,875.51
19:14:24,8843,12531,20177,21458,27060,29718,19749,29895,25.03,33.17,30.10,7.82,875.60
19:14:24,8778,12435,20001,21261,26820,29433,19552,29678,25.03,33.17,30.10,7.82,875.60
19:14:24,9094,12898,20745,22084,27887,30646,20361,30988,25.03,33.17,30.10,7.82,875.60
19:16:24,6925,9926,16106,17174,21717,23791,15677,23928,25.06,31.55,30.14,7.75,875.81
19:16:24,8514,12201,19820,21179,26778,29574,19507,29898,25.06,31.55,30.14,7.75,875.81
19:16:24,8732,12507,20305,21688,27434,30307,19961,30648,25.06,31.55,30.14,7.75,875.81
19:18:26,8478,12260,20080,21531,27341,30239,19884,30611,25.03,33.17,29.55,7.89,875.27
19:18:26,8777,12684,20771,22238,28207,31223,20505,31634,25.03,33.17,29.55,7.89,875.27
19:18:26,8794,12704,20782,22225,28147,31128,20399,31510,25.03,33.17,29.55,7.89,875.27
19:20:23,8589,12497,20682,22239,28295,31337,20448,31641,25.06,32.36,30.13,7.82,875.45
19:20:23,8582,12479,20670,22192,28232,31281,20402,31650,25.06,32.36,30.13,7.82,875.45
19:20:23,8544,12430,20583,22088,28096,31134,20293,31523,25.06,32.36,30.13,7.82,875.45
19:23:01,6969,10246,17116,18374,23441,25811,16722,25964,25.03,32.36,29.60,7.96,875.63
19:23:01,6972,10234,17100,18357,23371,25737,16690,25909,25.03,32.36,29.60,7.96,875.63
19:23:01,6931,10165,17004,18256,23247,25626,16644,25821,25.03,32.36,29.60,7.96,875.63
19:24:24,6653,9867,16629,17906,22820,25270,16279,25292,25.03,32.36,29.56,8.03,875.24
19:24:24,5711,8461,14214,15252,19402,21358,13728,21279,25.03,32.36,29.56,8.03,875.24
19:24:24,5122,7590,12712,13608,17282,18942,12146,18837,25.03,32.36,29.56,8.03,875.24
19:26:24,7358,11027,18824,20399,26183,29219,18666,29529,25.03,31.55,29.57,8.03,875.63
19:26:24,7349,11001,18811,20372,26127,29151,18633,29480,25.03,31.55,29.57,8.03,875.63
19:26:24,6987,10457,17798,19234,24641,27413,17488,27669,25.03,31.55,29.57,8.03,875.63
19:28:24,7154,10801,18714,20378,26224,29352,18500,29608,25.03,31.55,29.37,8.03,875.33
19:28:24,7182,10856,18797,20442,26293,29443,18558,29731,25.03,31.55,29.37,8.03,875.33
19:28:24,7190,10846,18796,20436,26335,29470,18543,29768,25.03,31.55,29.37,8.03,875.33
19:30:25,7132,10901,19064,20823,26910,30231,18830,30656,25.03,31.55,29.17,8.25,875.39
19:30:25,7128,10888,19022,20767,26821,30126,18770,30617,25.03,31.55,29.17,8.25,875.39
19:30:25,7107,10859,18982,20724,26771,30053,18723,30582,25.03,31.55,29.17,8.25,875.39
19:32:25,6887,10627,18856,20669,26815,30195,18731,30558,25.06,32.36,28.75,8.32,875.45
19:32:25,6871,10600,18784,20595,26696,30058,18638,30492,25.06,32.36,28.75,8.32,875.45
19:32:25,6858,10586,18762,20551,26658,29999,18593,30481,25.06,32.36,28.75,8.32,875.45
19:34:26,6616,10319,18515,20369,26567,29975,18334,30412,25.03,32.36,28.46,8.32,875.60
19:34:26,6600,10305,18483,20331,26493,29888,18294,30381,25.03,32.36,28.46,8.32,875.60
19:34:26,6595,10289,18475,20312,26443,29851,18257,30377,25.03,32.36,28.46,8.32,875.60
19:36:24,6298,9946,18130,20062,26204,29774,17930,30142,25.03,32.36,28.38,8.32,875.75
19:36:24,6282,9915,18074,19995,26106,29635,17826,30105,25.03,32.36,28.38,8.32,875.75
19:36:24,6254,9877,18007,19906,26028,29524,17728,30042,25.03,32.36,28.38,8.32,875.75
19:38:25,5596,8936,16545,18375,24079,27390,16140,27719,25.06,31.55,28.36,8.39,875.64
19:38:25,5646,9019,16688,18549,24317,27692,16301,28123,25.06,31.55,28.36,8.39,875.64
19:38:25,5706,9119,16879,18763,24624,28045,16473,28539,25.06,31.55,28.36,8.39,875.64
19:40:30,3097,5010,9304,10258,13423,15002,8685,14911,25.03,31.55,28.15,8.39,875.31
19:40:30,2949,4767,8862,9781,12784,14300,8279,14217,25.03,31.55,28.15,8.39,875.31
19:40:30,2956,4784,8874,9772,12783,14265,8264,14221,25.03,31.55,28.15,8.39,875.31
19:42:27,3906,6398,12167,13569,17909,20279,11609,20339,25.03,31.55,27.98,8.39,875.70
19:42:27,3899,6374,12133,13555,17894,20278,11619,20418,25.03,31.55,27.98,8.39,875.70
19:42:27,3910,6396,12164,13576,17913,20278,11598,20421,25.03,31.55,27.98,8.39,875.70
19:44:27,4882,8131,15742,17751,23593,27210,15280,27694,25.03,32.36,27.83,8.46,875.52
19:44:27,4942,8224,15922,17973,23887,27552,15455,28131,25.03,32.36,27.83,8.46,875.52
19:44:27,4940,8220,15907,17933,23838,27488,15408,28151,25.03,32.36,27.83,8.46,875.52
19:46:25,4623,7773,15348,17394,23209,26866,14930,27321,25.06,32.36,27.77,8.46,875.37
19:46:25,4621,7766,15320,17357,23171,26813,14904,27345,25.06,32.36,27.77,8.46,875.37
19:46:25,4605,7746,15283,17310,23115,26733,14841,27299,25.06,32.36,27.77,8.46,875.37
19:48:27,4453,7599,15219,17329,23252,26967,14885,27527,25.03,31.55,27.74,8.46,875.97
19:48:27,4443,7580,15183,17262,23179,26884,14849,27506,25.03,31.55,27.74,8.46,875.97
19:48:27,4425,7549,15128,17217,23104,26781,14783,27408,25.03,31.55,27.74,8.46,875.97
19:50:27,4123,7148,14567,16665,22443,26132,14268,26640,25.03,31.55,27.63,8.46,875.85
19:50:27,4112,7134,14532,16623,22382,26081,14223,26648,25.03,31.55,27.63,8.46,875.85
19:50:27,4098,7112,14493,16574,22334,26007,14166,26589,25.03,31.55,27.63,8.46,875.85
19:52:26,3789,6661,13860,15976,21655,25341,13636,25893,25.06,32.36,27.56,8.46,875.73
19:52:26,3835,6742,14031,16164,21929,25670,13819,26308,25.06,32.36,27.56,8.46,875.73
19:52:26,3888,6833,14221,16389,22235,26042,14005,26707,25.06,32.36,27.56,8.46,875.73
19:54:26,3715,6631,14094,16340,22261,26268,13893,26899,25.03,32.36,27.47,8.46,875.61
19:54:26,3689,6588,13983,16223,22090,26067,13778,26768,25.03,32.36,27.47,8.46,875.61
19:54:26,3662,6540,13893,16100,21947,25880,13665,26617,25.03,32.36,27.47,8.46,875.61
19:56:27,3339,6048,13138,15334,21033,24901,12926,25525,25.03,31.55,27.34,8.53,875.31
19:56:27,3335,6043,13128,15305,21001,24876,12907,25582,25.03,31.55,27.34,8.53,875.31
19:56:27,3331,6035,13111,15299,20992,24857,12881,25586,25.03,31.55,27.34,8.53,875.31
19:58:26,3161,5808,12925,15189,20985,24962,12741,25658,25.03,32.36,27.29,8.61,875.40
19:58:26,3163,5811,12926,15185,20970,24976,12735,25701,25.03,32.36,27.29,8.61,875.40
19:58:26,3156,5802,12912,15171,20954,24942,12712,25722,25.03,32.36,27.29,8.61,875.40
20:02:42,2648,5025,11803,14096,19750,23848,11736,24551,25.03,32.36,27.08,8.68,875.76
20:02:42,2633,4998,11735,14017,19640,23697,11656,24464,25.03,32.36,27.08,8.68,875.76
20:02:42,2614,4964,11661,13932,19530,23563,11577,24352,25.03,32.36,27.08,8.68,875.76
20:04:29,2325,4478,10770,12952,18256,22116,10665,22767,25.03,31.55,26.96,8.68,875.85
20:04:29,2321,4471,10758,12942,18249,22116,10657,22836,25.03,31.55,26.96,8.68,875.85
20:04:29,2319,4469,10758,12945,18258,22126,10659,22892,25.03,31.55,26.96,8.68,875.85
