测量时间,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,控温,CPU温,环温,环湿,压强
7:03:14,65,18,381,1014,2156,3518,121,4002,25,24.25,18.09,55.54,871.19
7:03:14,67,19,393,1042,2206,3608,125,4115,25,24.25,18.09,55.54,871.19
7:03:14,68,20,405,1068,2260,3695,129,4224,25,24.25,18.09,55.54,871.19
7:04:24,81,32,502,1283,2675,4376,163,5017,25,23.44,18.08,55.54,871.09
7:04:24,83,33,516,1309,2723,4464,168,5108,25,23.44,18.08,55.54,871.09
7:04:24,84,35,527,1330,2771,4534,172,5174,25,23.44,18.08,55.54,871.09
7:08:22,141,105,1036,2282,4434,6705,312,7490,25,23.44,18.16,55.48,871.38
7:08:22,144,108,1050,2303,4476,6758,317,7563,25,23.44,18.16,55.48,871.38
7:08:22,145,111,1069,2338,4529,6840,324,7653,25,23.44,18.16,55.48,871.38
7:10:24,176,164,1359,2820,5319,7781,404,8599,25.03,23.44,18.26,55.39,871.39
7:10:24,178,168,1379,2856,5381,7867,412,8721,25.03,23.44,18.26,55.39,871.39
7:10:24,180,173,1402,2890,5444,7948,420,8827,25.03,23.44,18.26,55.39,871.39
7:12:24,219,250,1788,3492,6393,9008,525,9878,25,23.44,18.36,55.17,871.27
7:12:24,222,256,1811,3524,6457,9111,535,10010,25,23.44,18.36,55.17,871.27
7:12:24,224,263,1837,3567,6524,9203,545,10119,25,23.44,18.36,55.17,871.27
7:14:24,270,363,2267,4190,7484,10225,664,11129,25.03,24.25,18.51,54.98,871.49
7:14:24,274,372,2299,4241,7539,10335,676,11247,25.03,24.25,18.51,54.98,871.49
7:14:24,277,382,2328,4279,7636,10469,691,11404,25.03,24.25,18.51,54.98,871.49
7:16:29,336,520,2849,5009,8731,11630,845,12601,25,23.44,18.68,54.79,871.3
7:16:29,339,530,2878,5046,8792,11732,859,12730,25,23.44,18.68,54.79,871.3
7:16:29,342,541,2914,5095,8871,11864,874,12875,25,23.44,18.68,54.79,871.3
7:18:33,408,692,3376,5759,9799,12805,1004,13059,25,24.25,18.81,54.57,871.58
7:18:33,414,708,3428,5836,9915,12941,1022,13319,25,24.25,18.81,54.57,871.58
7:18:33,420,723,3464,5892,9990,13102,1039,13511,25,24.25,18.81,54.57,871.58
7:20:24,484,916,3996,6581,10956,14391,1237,15098,25.03,25.06,18.86,54.45,871.56
7:20:24,489,929,4034,6623,11042,14456,1251,15195,25.03,25.06,18.86,54.45,871.56
7:20:24,494,944,4077,6658,11122,14556,1270,15309,25.03,25.06,18.86,54.45,871.56
7:23:06,623,1232,4914,7713,12591,15985,1557,16974,25,24.25,19.06,54.13,871.47
7:23:06,627,1246,4941,7725,12637,16048,1572,17046,25,24.25,19.06,54.13,871.47
7:23:06,631,1262,4975,7758,12688,16157,1586,17111,25,24.25,19.06,54.13,871.47
7:24:27,698,1405,5329,8247,13312,16688,1697,17519,25,24.25,19.17,54.04,871.19
7:24:27,702,1426,5362,8263,13356,16760,1713,17634,25,24.25,19.17,54.04,871.19
7:24:27,708,1442,5398,8303,13411,16860,1730,17731,25,24.25,19.17,54.04,871.19
7:26:32,822,1672,6034,9038,14368,17543,1929,18479,25.03,25.06,19.23,53.85,871.43
7:26:32,831,1697,6073,9067,14437,17652,1953,18671,25.03,25.06,19.23,53.85,871.43
7:26:32,839,1724,6114,9124,14501,17756,1976,18820,25.03,25.06,19.23,53.85,871.43
7:28:32,957,2065,6683,9829,15311,19079,2221,19429,25.03,23.44,19.35,53.69,871.42
7:28:32,965,2080,6708,9848,15346,19091,2232,19459,25.03,23.44,19.35,53.69,871.42
7:28:32,973,2099,6748,9874,15381,19156,2250,19538,25.03,23.44,19.35,53.69,871.42
7:30:34,1097,2270,7312,10506,16262,19411,2429,20398,25,25.06,19.47,53.47,871.4
7:30:34,1104,2295,7327,10508,16343,19500,2451,20541,25,25.06,19.47,53.47,871.4
7:30:34,1113,2320,7373,10563,16366,19597,2472,20651,25,25.06,19.47,53.47,871.4
7:32:33,1255,2712,7926,11231,17107,20808,2745,21133,25.03,24.25,19.58,53.22,871.44
7:32:33,1261,2728,7964,11249,17129,20834,2761,21189,25.03,24.25,19.58,53.22,871.44
7:32:33,1274,2756,8007,11287,17170,20882,2778,21217,25.03,24.25,19.58,53.22,871.44
7:34:33,1439,3103,8615,12012,18078,21794,3044,21984,25.03,25.06,19.73,52.94,871.66
7:34:33,1455,3133,8682,12080,18127,21831,3063,22074,25.03,25.06,19.73,52.94,871.66
7:34:33,1466,3152,8709,12090,18169,21893,3085,22135,25.03,25.06,19.73,52.94,871.66
7:36:33,1655,3527,9397,12865,19152,22758,3354,23008,25.03,25.06,19.94,52.68,871.64
7:36:33,1667,3552,9442,12884,19200,22815,3377,23078,25.03,25.06,19.94,52.68,871.64
7:36:33,1677,3582,9498,12931,19251,22845,3397,23121,25.03,25.06,19.94,52.68,871.64
7:38:33,1869,3946,10098,13615,20070,23596,3646,23801,25.03,25.88,20.12,52.34,871.82
7:38:33,1881,3970,10129,13616,20073,23643,3669,23846,25.03,25.88,20.12,52.34,871.82
7:38:33,1893,3990,10182,13657,20110,23687,3691,23931,25.03,25.88,20.12,52.34,871.82
7:40:32,2087,4358,10719,14276,20826,24322,3925,24463,25.03,25.06,20.34,52.02,871.61
7:40:32,2102,4386,10747,14279,20868,24378,3942,24509,25.03,25.06,20.34,52.02,871.61
7:40:32,2116,4400,10798,14317,20882,24382,3965,24562,25.03,25.06,20.34,52.02,871.61
7:42:32,2306,4740,11321,14915,21588,25005,4186,25144,25,24.25,20.63,51.58,871.68
7:42:32,2319,4763,11345,14914,21588,25011,4210,25234,25,24.25,20.63,51.58,871.68
7:42:32,2331,4784,11385,14909,21624,25062,4226,25256,25,24.25,20.63,51.58,871.68
7:44:32,2526,4818,11916,15367,22211,24508,4342,25266,25.03,25.06,20.91,51.07,871.72
7:44:32,2542,4878,11958,15422,22278,24694,4377,25508,25.03,25.06,20.91,51.07,871.72
7:44:32,2562,4931,12014,15508,22388,24907,4417,25762,25.03,25.06,20.91,51.07,871.72
7:46:32,2816,5639,12635,16311,23313,26596,4827,26623,25.03,26.69,21.21,50.66,871.77
7:46:32,2831,5653,12669,16291,23266,26630,4853,26691,25.03,26.69,21.21,50.66,871.77
7:46:32,2846,5679,12720,16333,23320,26681,4883,26728,25.03,26.69,21.21,50.66,871.77
7:48:33,3093,6080,13282,16946,24049,27324,5187,27312,25,26.69,21.44,50.18,871.35
7:48:33,3105,6110,13343,16971,24039,27315,5208,27383,25,26.69,21.44,50.18,871.35
7:48:33,3123,6137,13363,16988,24064,27359,5230,27399,25,26.69,21.44,50.18,871.35
7:50:33,3366,6529,13892,17575,24760,27925,5501,27889,25,25.06,21.77,49.6,871.59
7:50:33,3384,6549,13930,17577,24746,27979,5535,27980,25,25.06,21.77,49.6,871.59
7:50:33,3402,6585,13956,17605,24788,28023,5556,28017,25,25.06,21.77,49.6,871.59
7:52:33,3664,6985,14527,18182,25463,28538,5856,28486,25.03,25.06,22.08,49.09,871.84
7:52:33,3687,7023,14561,18199,25481,28567,5883,28595,25.03,25.06,22.08,49.09,871.84
7:52:33,3699,7053,14611,18210,25531,28622,5914,28636,25.03,25.06,22.08,49.09,871.84
7:54:33,3996,7517,15187,18860,26260,29252,6224,29131,25,26.69,22.4,48.61,871.68
7:54:33,4017,7542,15227,18861,26201,29268,6249,29138,25,26.69,22.4,48.61,871.68
7:54:33,4030,7563,15264,18877,26243,29268,6274,29209,25,26.69,22.4,48.61,871.68
7:56:33,4309,7979,15796,19469,26924,29819,6600,29643,25,26.69,22.73,48.07,871.63
7:56:33,4331,8010,15818,19444,26898,29812,6623,29692,25,26.69,22.73,48.07,871.63
7:56:33,4353,8046,15891,19508,26917,29858,6652,29757,25,26.69,22.73,48.07,871.63
7:58:32,4640,8461,16390,20042,27544,30334,6938,30114,25,26.69,22.99,47.62,871.64
7:58:32,4656,8473,16401,20007,27530,30358,6962,30164,25,26.69,22.99,47.62,871.64
7:58:32,4668,8497,16432,20003,27482,30355,6982,30184,25,26.69,22.99,47.62,871.64
8:02:49,5275,9075,17444,20945,28685,30551,7394,31111,25.03,25.88,23.48,46.75,871.91
8:02:49,5286,9117,17438,20942,28653,30615,7416,31189,25.03,25.88,23.48,46.75,871.91
8:02:49,5305,9163,17488,20955,28708,30748,7449,31340,25.03,25.88,23.48,46.75,871.91
8:04:32,5523,9688,17779,21358,28924,31451,7695,31142,25.03,25.88,23.75,46.33,871.42
8:04:32,5557,9735,17805,21322,28896,31493,7718,31164,25.03,25.88,23.75,46.33,871.42
8:04:32,5576,9764,17866,21353,28924,31554,7754,31269,25.03,25.88,23.75,46.33,871.42
8:06:32,5873,10150,18300,21825,29462,31911,8038,31533,25.03,26.69,24.04,45.85,871.87
8:06:32,5891,10166,18301,21787,29398,31890,8061,31558,25.03,26.69,24.04,45.85,871.87
8:06:32,5898,10175,18306,21751,29360,31885,8075,31580,25.03,26.69,24.04,45.85,871.87
8:08:32,6218,10609,18788,22284,29959,32344,8349,31937,25.03,26.69,24.3,45.5,871.71
8:08:32,6237,10634,18836,22290,29923,32356,8379,31995,25.03,26.69,24.3,45.5,871.71
8:08:32,6256,10664,18880,22300,29964,32382,8391,31985,25.03,26.69,24.3,45.5,871.71
8:10:32,6550,11029,19273,22739,30453,32707,8682,32322,25.03,28.31,24.6,44.98,871.72
8:10:32,6571,11052,19295,22719,30394,32708,8710,32364,25.03,28.31,24.6,44.98,871.72
8:10:32,6585,11071,19313,22694,30371,32687,8720,32366,25.03,28.31,24.6,44.98,871.72
8:12:33,6880,11442,19716,23120,30845,33018,8970,32618,25.03,27.5,24.95,44.46,871.96
8:12:33,6901,11475,19731,23103,30806,33015,8997,32670,25.03,27.5,24.95,44.46,871.96
8:12:33,6916,11495,19774,23112,30811,33050,9017,32695,25.03,27.5,24.95,44.46,871.96
8:14:32,7217,11884,20139,23543,31293,33443,9276,32909,25.03,28.31,25.15,44.07,871.74
8:14:32,7237,11915,20175,23538,31226,33388,9293,32912,25.03,28.31,25.15,44.07,871.74
8:14:32,7259,11950,20229,23543,31237,33475,9334,32977,25.03,28.31,25.15,44.07,871.74
8:16:32,7590,12328,20676,24005,31848,33834,9642,33411,25.03,27.5,25.37,43.68,871.35
8:16:32,7619,12377,20755,24017,31803,33861,9672,33441,25.03,27.5,25.37,43.68,871.35
8:16:32,7636,12387,20760,24021,31808,33900,9714,33501,25.03,27.5,25.37,43.68,871.35
8:18:26,7922,12643,21029,24396,32251,33939,9863,33671,25.03,26.69,25.6,43.32,871.59
8:18:26,7948,12690,21083,24414,32226,33999,9892,33747,25.03,26.69,25.6,43.32,871.59
8:18:26,7961,12726,21106,24408,32233,34076,9928,33813,25.03,26.69,25.6,43.32,871.59
8:20:25,8248,13041,21468,24795,32688,34308,10128,34039,25.03,28.31,25.86,42.93,871.86
8:20:25,8258,13058,21464,24741,32544,34265,10128,34030,25.03,28.31,25.86,42.93,871.86
8:20:25,8276,13099,21516,24770,32599,34348,10160,34064,25.03,28.31,25.86,42.93,871.86
8:23:21,8652,13290,21967,25055,33049,34128,10334,34436,25.03,28.31,26.27,42.38,871.88
8:23:21,8671,13339,21974,25044,33010,34195,10364,34535,25.03,28.31,26.27,42.38,871.88
8:23:21,8687,13391,22014,25051,33020,34264,10389,34605,25.03,28.31,26.27,42.38,871.88
8:24:22,8841,13725,22032,25304,33117,34639,10498,34202,25.03,29.12,26.34,41.99,871.83
8:24:22,8859,13762,22070,25303,33064,34681,10523,34238,25.03,29.12,26.34,41.99,871.83
8:24:22,8868,13784,22094,25292,33058,34725,10552,34289,25.03,29.12,26.34,41.99,871.83
8:26:23,9197,14099,22475,25683,33571,34900,10792,34589,25.03,29.12,26.53,41.86,871.9
8:26:23,9220,14144,22514,25679,33521,34942,10820,34651,25.03,29.12,26.53,41.86,871.9
8:26:23,9232,14174,22543,25690,33515,35012,10859,34707,25.03,29.12,26.53,41.86,871.9
8:28:23,9557,14555,22889,26112,34004,35344,11069,34833,25.03,28.31,26.59,41.34,871.74
8:28:23,9576,14589,22918,26089,33913,35334,11071,34844,25.03,28.31,26.59,41.34,871.74
8:28:23,9583,14605,22906,26058,33868,35360,11090,34869,25.03,28.31,26.59,41.34,871.74
8:30:24,9833,14817,23116,26257,34126,35354,11178,34931,25.03,28.31,26.58,41.37,872.01
8:30:24,9833,14829,23112,26211,34014,35327,11184,34916,25.03,28.31,26.58,41.37,872.01
8:30:24,9839,14857,23128,26176,33960,35347,11197,34908,25.03,28.31,26.58,41.37,872.01
8:32:24,10134,15125,23442,26508,34394,35521,11431,35148,25.03,29.12,26.78,41.17,871.79
8:32:24,10135,15144,23444,26474,34291,35524,11449,35163,25.03,29.12,26.78,41.17,871.79
8:32:24,10173,15208,23526,26515,34347,35627,11494,35243,25.03,29.12,26.78,41.17,871.79
8:34:24,10521,15574,23859,26939,34827,35892,11745,35414,25.03,29.12,26.95,40.61,871.89
8:34:24,10522,15592,23862,26892,34726,35906,11753,35439,25.03,29.12,26.95,40.61,871.89
8:34:24,10515,15593,23843,26820,34630,35861,11749,35389,25.03,29.12,26.95,40.61,871.89
8:36:25,10816,15875,24115,27112,34959,35967,11916,35510,25.03,28.31,26.96,40.42,871.96
8:36:25,10834,15911,24144,27102,34917,36006,11947,35565,25.03,28.31,26.96,40.42,871.96
8:36:25,10851,15959,24194,27109,34908,36060,11985,35606,25.03,28.31,26.96,40.42,871.96
8:38:25,11194,16285,24544,27490,35373,36300,12223,35867,25.03,29.12,27.14,40.25,872
8:38:25,11211,16326,24582,27483,35332,36325,12248,35930,25.03,29.12,27.14,40.25,872
8:38:25,11228,16374,24630,27498,35330,36402,12284,35971,25.03,29.12,27.14,40.25,872
8:40:24,11516,16671,24859,27775,35672,36575,12500,36009,25.03,29.12,27.34,39.76,872.33
8:40:24,11540,16709,24889,27780,35615,36615,12532,36078,25.03,29.12,27.34,39.76,872.33
8:40:24,11555,16742,24931,27776,35597,36660,12561,36101,25.03,29.12,27.34,39.76,872.33
8:42:25,11841,16962,25174,28047,35945,36721,12732,36237,25.06,29.93,27.4,39.7,871.9
8:42:25,11870,17020,25223,28075,35914,36785,12765,36328,25.06,29.93,27.4,39.7,871.9
8:42:25,11890,17077,25262,28060,35938,36860,12805,36373,25.06,29.93,27.4,39.7,871.9
8:44:23,12221,17396,25534,28419,36321,37081,13053,36473,25.03,29.12,27.72,39.5,871.77
8:44:23,12239,17443,25579,28424,36267,37133,13082,36515,25.03,29.12,27.72,39.5,871.77
8:44:23,12254,17491,25620,28424,36252,37190,13120,36570,25.03,29.12,27.72,39.5,871.77
8:46:24,12566,17736,25886,28725,36636,37301,13312,36730,25.06,30.74,27.99,38.58,871.87
8:46:24,12584,17782,25932,28721,36580,37356,13342,36772,25.06,30.74,27.99,38.58,871.87
8:46:24,12594,17827,25954,28716,36568,37398,13369,36808,25.06,30.74,27.99,38.58,871.87
8:48:24,12869,18098,26201,28940,36852,37531,13600,36938,25.03,29.93,27.97,38.11,871.97
8:48:24,12891,18135,26233,28945,36804,37557,13624,36964,25.03,29.93,27.97,38.11,871.97
8:48:24,12905,18174,26270,28932,36783,37605,13667,37001,25.03,29.93,27.97,38.11,871.97
8:50:24,13243,18460,26537,29278,37220,37781,13897,37145,25.03,30.74,27.96,37.98,872.07
8:50:24,13256,18494,26560,29269,37155,37825,13931,37221,25.03,30.74,27.96,37.98,872.07
8:50:24,13264,18524,26590,29239,37126,37847,13960,37249,25.03,30.74,27.96,37.98,872.07
8:52:24,13546,18765,26793,29492,37414,37914,14130,37257,25.03,29.93,28.1,37.98,872.2
8:52:24,13560,18793,26807,29484,37344,37969,14164,37322,25.03,29.93,28.1,37.98,872.2
8:52:24,13569,18826,26838,29472,37310,38020,14188,37338,25.03,29.93,28.1,37.98,872.2
8:56:24,14051,19211,27155,29754,37667,38028,14484,37415,25.03,30.74,28.7,37.39,871.92
8:56:24,14065,19241,27166,29741,37598,38044,14509,37455,25.03,30.74,28.7,37.39,871.92
8:56:24,14094,19298,27223,29744,37556,38112,14551,37517,25.03,30.74,28.7,37.39,871.92
8:58:24,14448,19634,27582,30185,38134,38445,14853,37810,25.03,30.74,28.94,36.86,872.08
8:58:24,14480,19687,27627,30179,38065,38501,14884,37895,25.03,30.74,28.94,36.86,872.08
8:58:24,14498,19739,27673,30196,38069,38563,14919,37929,25.03,30.74,28.94,36.86,872.08
9:02:53,15155,20485,28326,30698,38637,39123,15471,38355,25.03,32.36,28.35,37.06,871.75
9:02:53,15176,20508,28369,30681,38587,39146,15512,38388,25.03,32.36,28.35,37.06,871.75
9:02:53,15167,20498,28369,30654,38535,39128,15521,38343,25.03,32.36,28.35,37.06,871.75
9:04:23,15396,20602,28419,30918,38855,39072,15569,38377,25.03,31.55,28.07,37.32,871.82
9:04:23,15409,20624,28431,30898,38779,39105,15602,38411,25.03,31.55,28.07,37.32,871.82
9:04:23,15422,20678,28500,30918,38800,39201,15644,38472,25.03,31.55,28.07,37.32,871.82
9:06:23,15710,20960,28708,31212,39146,39393,15856,38538,25.03,32.36,27.63,37.72,872.12
9:06:23,15732,20995,28740,31192,39068,39416,15885,38585,25.03,32.36,27.63,37.72,872.12
9:06:23,15734,21009,28752,31162,39017,39416,15898,38585,25.03,32.36,27.63,37.72,872.12
9:10:24,16346,21533,29298,31696,39680,39735,16344,38983,25.03,33.17,27.23,38.31,872.05
9:10:24,16336,21549,29300,31631,39534,39684,16347,39022,25.03,33.17,27.23,38.31,872.05
9:10:24,16328,21568,29325,31643,39550,39780,16384,39049,25.03,33.17,27.23,38.31,872.05
9:12:24,16578,21752,29426,31811,39754,39810,16504,39019,25.06,31.55,27.34,37.98,872.11
9:12:24,16582,21786,29444,31774,39664,39829,16526,39055,25.06,31.55,27.34,37.98,872.11
9:12:24,16600,21824,29496,31786,39674,39908,16561,39091,25.06,31.55,27.34,37.98,872.11
9:14:24,16822,21999,29616,31983,39923,39951,16699,39132,25.03,31.55,27.44,37.75,871.98
9:14:24,16851,22045,29648,31965,39835,39985,16721,39148,25.03,31.55,27.44,37.75,871.98
9:14:24,16869,22098,29696,31973,39835,40057,16770,39216,25.03,31.55,27.44,37.75,871.98
9:16:23,17058,22237,29786,32117,40064,40077,16881,39204,25.03,31.55,27.51,37.65,872.01
9:16:23,17089,22280,29819,32114,39997,40111,16913,39243,25.03,31.55,27.51,37.65,872.01
9:16:23,17105,22322,29834,32083,39939,40132,16942,39282,25.03,31.55,27.51,37.65,872.01
9:18:22,17375,22535,30062,32369,40281,40286,17111,39352,25.03,31.55,27.4,37.59,871.9
9:18:22,17378,22566,30071,32312,40180,40279,17164,39399,25.03,31.55,27.4,37.59,871.9
9:18:22,17398,22608,30114,32312,40148,40320,17195,39408,25.03,31.55,27.4,37.59,871.9
9:20:23,17660,22764,30273,32554,40506,40365,17358,39547,25.03,32.36,27.32,37.78,872.17
9:20:23,17653,22785,30284,32489,40379,40392,17377,39552,25.03,32.36,27.32,37.78,872.17
9:20:23,17681,22839,30356,32510,40337,40448,17392,39615,25.03,32.36,27.32,37.78,872.17
9:23:12,17832,22418,30581,32501,40605,39752,17346,39831,25.03,31.55,27.56,37.59,871.95
9:23:12,17872,22486,30598,32512,40601,39830,17367,39970,25.03,31.55,27.56,37.59,871.95
9:23:12,17858,22547,30549,32493,40585,39978,17421,40070,25.03,31.55,27.56,37.59,871.95
9:24:23,18012,23048,30480,32713,40625,40407,17484,39598,25.03,31.55,27.63,37.35,871.83
9:24:23,18043,23083,30468,32665,40528,40432,17497,39648,25.03,31.55,27.63,37.35,871.83
9:24:23,18061,23153,30508,32629,40487,40481,17516,39656,25.03,31.55,27.63,37.35,871.83
9:28:23,18529,23571,30881,33040,40942,40673,17873,39840,25.03,31.55,27.65,37.19,872.05
9:28:23,18543,23590,30885,33016,40836,40776,17894,39859,25.03,31.55,27.65,37.19,872.05
9:28:23,18586,23660,30979,33027,40842,40805,17940,39924,25.03,31.55,27.65,37.19,872.05
9:30:24,18880,23859,31200,33311,41234,40872,18180,40107,25.03,32.36,27.68,36.82,871.81
9:30:24,18886,23880,31207,33258,41143,40883,18174,40096,25.03,32.36,27.68,36.82,871.81
9:30:24,18923,23940,31255,33250,41119,40971,18215,40162,25.03,32.36,27.68,36.82,871.81
9:32:24,19113,24091,31357,33426,41383,40997,18370,40181,25.03,33.17,27.8,36.72,871.99
9:32:24,19149,24148,31414,33416,41260,41058,18379,40188,25.03,33.17,27.8,36.72,871.99
9:32:24,19175,24167,31430,33402,41267,41108,18416,40253,25.03,33.17,27.8,36.72,871.99
9:34:23,19399,24428,31526,33615,41481,41188,18549,40162,25.03,32.36,27.96,36.43,872
9:34:23,19386,24426,31544,33587,41411,41245,18564,40197,25.03,32.36,27.96,36.43,872
9:34:23,19413,24487,31584,33574,41389,41265,18580,40256,25.03,32.36,27.96,36.43,872
9:36:24,19603,24573,31719,33729,41620,41243,18670,40315,25.03,32.36,27.9,36.19,871.5
9:36:24,19644,24617,31735,33715,41582,41300,18709,40388,25.03,32.36,27.9,36.19,871.5
9:36:24,19644,24647,31766,33706,41516,41321,18723,40432,25.03,32.36,27.9,36.19,871.5
9:38:24,19858,24802,31944,33921,41824,41386,18922,40482,25.03,33.17,28.04,36.19,871.44
9:38:24,19871,24828,31955,33896,41757,41339,18942,40486,25.03,33.17,28.04,36.19,871.44
9:38:24,19879,24854,31958,33848,41691,41454,18980,40538,25.03,33.17,28.04,36.19,871.44
9:40:24,20114,25047,32115,34073,41957,41557,19148,40576,25.06,32.36,28.05,36.13,871.65
9:40:24,20158,25104,32163,34073,41891,41578,19218,40667,25.06,32.36,28.05,36.13,871.65
9:40:24,20133,25118,32164,34025,41874,41620,19209,40617,25.06,32.36,28.05,36.13,871.65
9:42:24,20404,25283,32324,34242,42180,41625,19403,40733,25.03,33.17,28.09,35.86,871.6
9:42:24,20420,25308,32404,34290,42102,41626,19455,40829,25.03,33.17,28.09,35.86,871.6
9:42:24,20416,25322,32398,34246,42094,41700,19486,40856,25.03,33.17,28.09,35.86,871.6
9:44:24,20626,25501,32498,34424,42333,41868,19624,40919,25.03,31.55,28.02,35.86,872.01
9:44:24,20665,25554,32514,34345,42174,41671,19588,40819,25.03,31.55,28.02,35.86,872.01
9:44:24,20663,25562,32566,34355,42208,41848,19626,40893,25.03,31.55,28.02,35.86,872.01
9:46:24,20801,25650,32590,34498,42365,41744,19634,40777,25.03,32.36,28.15,35.93,872.19
9:46:24,20835,25680,32561,34421,42269,41825,19664,40812,25.03,32.36,28.15,35.93,872.19
9:46:24,20864,25743,32639,34422,42266,41886,19701,40870,25.03,32.36,28.15,35.93,872.19
9:48:24,20952,25770,32642,34493,42341,41772,19736,40778,25.06,31.55,28.34,35.4,871.7
9:48:24,20984,25817,32668,34429,42226,41833,19766,40809,25.06,31.55,28.34,35.4,871.7
9:48:24,21029,25880,32749,34509,42269,41925,19828,40889,25.06,31.55,28.34,35.4,871.7
9:50:24,21204,25982,32844,34676,42485,41899,19974,40926,25.06,31.55,28.6,35.13,871.9
9:50:24,21258,26062,32897,34663,42471,42002,20001,40988,25.06,31.55,28.6,35.13,871.9
9:50:24,21271,26105,32953,34676,42469,42061,20040,41031,25.06,31.55,28.6,35.13,871.9
9:52:24,21356,26103,32901,34707,42532,41881,20063,40905,25.03,32.36,28.71,34.93,871.82
9:52:24,21360,26112,32900,34658,42441,41913,20082,40917,25.03,32.36,28.71,34.93,871.82
9:52:24,21365,26159,32952,34686,42457,41997,20104,40960,25.03,32.36,28.71,34.93,871.82
9:54:23,21561,26279,33093,34873,42721,42040,20273,41072,25.03,31.55,28.64,34.83,871.79
9:54:23,21616,26325,33109,34815,42609,42045,20318,41110,25.03,31.55,28.64,34.83,871.79
9:54:23,21623,26357,33137,34793,42586,42117,20333,41145,25.03,31.55,28.64,34.83,871.79
9:56:23,21750,26421,33144,34924,42758,42073,20438,41057,25.03,32.36,28.7,34.63,871.94
9:56:23,21780,26489,33189,34911,42692,42128,20487,41156,25.03,32.36,28.7,34.63,871.94
9:56:23,21822,26555,33258,34925,42700,42225,20545,41188,25.03,32.36,28.7,34.63,871.94
9:58:23,21997,26642,33351,35123,42996,42231,20642,41254,25.06,33.17,28.85,34.6,872.06
9:58:23,22018,26693,33405,35098,42879,42262,20673,41285,25.06,33.17,28.85,34.6,872.06
9:58:23,22038,26736,33451,35102,42882,42328,20725,41375,25.06,33.17,28.85,34.6,872.06
10:02:33,22517,27079,33891,35432,43355,42476,21107,41813,25.03,33.17,29.18,34.26,871.86
10:02:33,22496,27062,33858,35366,43246,42472,21109,41760,25.03,33.17,29.18,34.26,871.86
10:02:33,22514,27097,33900,35362,43243,42545,21144,41772,25.03,33.17,29.18,34.26,871.86
10:04:23,22653,27204,33941,35557,43475,42544,21125,41715,25.03,32.36,29.22,33.86,871.77
10:04:23,22678,27245,33946,35493,43338,42550,21134,41725,25.03,32.36,29.22,33.86,871.77
10:04:23,22700,27281,33983,35464,43307,42604,21166,41752,25.03,32.36,29.22,33.86,871.77
10:06:23,22832,27392,34040,35645,43547,42615,21244,41760,25.03,32.36,29.34,33.93,871.95
10:06:23,22878,27419,34089,35647,43470,42652,21249,41798,25.03,32.36,29.34,33.93,871.95
10:06:23,22870,27450,34082,35569,43382,42678,21267,41810,25.03,32.36,29.34,33.93,871.95
10:08:23,23004,27515,34160,35737,43655,42683,21372,41817,25.03,32.36,29.59,33.66,871.92
10:08:23,23045,27527,34171,35696,43563,42722,21396,41845,25.03,32.36,29.59,33.66,871.92
10:08:23,23100,27632,34246,35708,43539,42711,21412,41869,25.03,32.36,29.59,33.66,871.92
10:10:22,23210,27668,34301,35848,43769,42719,21555,41890,25.03,31.55,29.89,33.19,871.84
10:10:22,23256,27714,34351,35808,43670,42770,21565,41927,25.03,31.55,29.89,33.19,871.84
10:10:22,23277,27765,34388,35841,43661,42860,21611,42003,25.03,31.55,29.89,33.19,871.84
10:12:23,23415,27783,34437,36001,43876,42721,21672,41938,25.03,33.17,30.1,33.12,872.11
10:12:23,23440,27832,34417,35927,43787,42813,21698,42005,25.03,33.17,30.1,33.12,872.11
10:12:23,23475,27924,34483,35958,43804,42888,21738,42102,25.03,33.17,30.1,33.12,872.11
10:14:22,23600,28051,34581,36092,43985,42965,21844,42073,25.03,33.17,30.42,32.59,871.54
10:14:22,23652,28090,34626,36067,43867,42951,21900,42095,25.03,33.17,30.42,32.59,871.54
10:14:22,23650,28109,34614,36011,43825,42974,21932,42123,25.03,33.17,30.42,32.59,871.54
10:16:22,23818,28257,34741,36202,44078,43044,22089,42142,25.03,33.17,30.5,32.59,871.84
10:16:22,23849,28278,34740,36161,43960,43025,22087,42119,25.03,33.17,30.5,32.59,871.84
10:16:22,23894,28331,34795,36151,43970,43111,22150,42224,25.03,33.17,30.5,32.59,871.84
10:18:23,24039,28366,34894,36331,44206,43055,22281,42290,25.06,33.99,30.79,32.39,872.08
10:18:23,24079,28416,34943,36330,44178,43134,22331,42334,25.06,33.99,30.79,32.39,872.08
10:18:23,24071,28426,34942,36277,44143,43165,22339,42378,25.06,33.99,30.79,32.39,872.08
10:20:23,24194,28468,34966,36369,44255,43050,22298,42275,25.03,33.17,31.14,32.25,871.64
10:20:23,24188,28480,34958,36292,44179,43121,22364,42333,25.03,33.17,31.14,32.25,871.64
10:20:23,24206,28554,35024,36348,44225,43124,22371,42351,25.03,33.17,31.14,32.25,871.64
10:23:20,24453,29143,35090,36447,44073,43604,22629,41948,25.06,33.99,31.69,31.18,871.64
10:23:20,24491,29176,35120,36420,44004,43603,22657,41997,25.06,33.99,31.69,31.18,871.64
10:23:20,24503,29175,35124,36378,43956,43586,22653,42005,25.06,33.99,31.69,31.18,871.64
