Date,Day,DayOfWeek,DayOfYear,Hour,Kind,Millisecond,Minute,Month,Second,Ticks,TimeOfDay,Year
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,23,8,4,636693133840000000,08:23:04,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,23,8,4,636693133840000000,08:23:04,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,23,8,4,636693133840000000,08:23:04,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,24,8,22,636693134620000000,08:24:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,24,8,22,636693134620000000,08:24:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,24,8,22,636693134620000000,08:24:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,26,8,22,636693135820000000,08:26:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,26,8,22,636693135820000000,08:26:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,26,8,22,636693135820000000,08:26:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,28,8,22,636693137020000000,08:28:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,28,8,22,636693137020000000,08:28:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,28,8,22,636693137020000000,08:28:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,30,8,21,636693138210000000,08:30:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,30,8,21,636693138210000000,08:30:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,30,8,21,636693138210000000,08:30:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,32,8,21,636693139410000000,08:32:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,32,8,21,636693139410000000,08:32:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,32,8,21,636693139410000000,08:32:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,34,8,21,636693140610000000,08:34:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,34,8,21,636693140610000000,08:34:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,34,8,21,636693140610000000,08:34:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,36,8,22,636693141820000000,08:36:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,36,8,22,636693141820000000,08:36:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,36,8,22,636693141820000000,08:36:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,38,8,23,636693143030000000,08:38:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,38,8,23,636693143030000000,08:38:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,38,8,23,636693143030000000,08:38:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,40,8,22,636693144220000000,08:40:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,40,8,22,636693144220000000,08:40:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,40,8,22,636693144220000000,08:40:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,42,8,22,636693145420000000,08:42:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,42,8,22,636693145420000000,08:42:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,42,8,22,636693145420000000,08:42:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,44,8,22,636693146620000000,08:44:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,44,8,22,636693146620000000,08:44:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,44,8,22,636693146620000000,08:44:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,46,8,23,636693147830000000,08:46:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,46,8,23,636693147830000000,08:46:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,46,8,23,636693147830000000,08:46:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,48,8,23,636693149030000000,08:48:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,48,8,23,636693149030000000,08:48:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,48,8,23,636693149030000000,08:48:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,50,8,22,636693150220000000,08:50:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,50,8,22,636693150220000000,08:50:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,50,8,22,636693150220000000,08:50:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,52,8,23,636693151430000000,08:52:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,52,8,23,636693151430000000,08:52:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,52,8,23,636693151430000000,08:52:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,54,8,24,636693152640000000,08:54:24,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,54,8,24,636693152640000000,08:54:24,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,54,8,24,636693152640000000,08:54:24,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,56,8,24,636693153840000000,08:56:24,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,56,8,24,636693153840000000,08:56:24,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,56,8,24,636693153840000000,08:56:24,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,58,8,23,636693155030000000,08:58:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,58,8,23,636693155030000000,08:58:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,58,8,23,636693155030000000,08:58:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,2,8,39,636693157590000000,09:02:39,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,2,8,39,636693157590000000,09:02:39,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,2,8,39,636693157590000000,09:02:39,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,4,8,23,636693158630000000,09:04:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,4,8,23,636693158630000000,09:04:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,4,8,23,636693158630000000,09:04:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,6,8,25,636693159850000000,09:06:25,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,6,8,25,636693159850000000,09:06:25,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,6,8,25,636693159850000000,09:06:25,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,8,8,24,636693161040000000,09:08:24,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,8,8,24,636693161040000000,09:08:24,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,8,8,24,636693161040000000,09:08:24,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,10,8,24,636693162240000000,09:10:24,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,10,8,24,636693162240000000,09:10:24,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,10,8,24,636693162240000000,09:10:24,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,12,8,24,636693163440000000,09:12:24,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,12,8,24,636693163440000000,09:12:24,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,12,8,24,636693163440000000,09:12:24,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,14,8,23,636693164630000000,09:14:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,14,8,23,636693164630000000,09:14:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,14,8,23,636693164630000000,09:14:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,16,8,23,636693165830000000,09:16:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,16,8,23,636693165830000000,09:16:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,16,8,23,636693165830000000,09:16:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,18,8,23,636693167030000000,09:18:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,18,8,23,636693167030000000,09:18:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,18,8,23,636693167030000000,09:18:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,23,8,8,636693169880000000,09:23:08,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,23,8,8,636693169880000000,09:23:08,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,23,8,8,636693169880000000,09:23:08,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,24,8,23,636693170630000000,09:24:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,24,8,23,636693170630000000,09:24:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,24,8,23,636693170630000000,09:24:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,26,8,23,636693171830000000,09:26:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,26,8,23,636693171830000000,09:26:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,26,8,23,636693171830000000,09:26:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,28,8,23,636693173030000000,09:28:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,28,8,23,636693173030000000,09:28:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,28,8,23,636693173030000000,09:28:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,30,8,23,636693174230000000,09:30:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,30,8,23,636693174230000000,09:30:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,30,8,23,636693174230000000,09:30:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,32,8,22,636693175420000000,09:32:22,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,32,8,22,636693175420000000,09:32:22,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,32,8,22,636693175420000000,09:32:22,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,34,8,23,636693176630000000,09:34:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,34,8,23,636693176630000000,09:34:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,34,8,23,636693176630000000,09:34:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,36,8,23,636693177830000000,09:36:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,36,8,23,636693177830000000,09:36:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,36,8,23,636693177830000000,09:36:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,40,8,23,636693180230000000,09:40:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,40,8,23,636693180230000000,09:40:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,40,8,23,636693180230000000,09:40:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,42,8,23,636693181430000000,09:42:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,42,8,23,636693181430000000,09:42:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,42,8,23,636693181430000000,09:42:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,44,8,23,636693182630000000,09:44:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,44,8,23,636693182630000000,09:44:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,44,8,23,636693182630000000,09:44:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,46,8,23,636693183830000000,09:46:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,46,8,23,636693183830000000,09:46:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,46,8,23,636693183830000000,09:46:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,48,8,22,636693185020000000,09:48:22,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,48,8,22,636693185020000000,09:48:22,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,48,8,22,636693185020000000,09:48:22,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,50,8,22,636693186220000000,09:50:22,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,50,8,22,636693186220000000,09:50:22,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,50,8,22,636693186220000000,09:50:22,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,52,8,22,636693187420000000,09:52:22,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,52,8,22,636693187420000000,09:52:22,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,52,8,22,636693187420000000,09:52:22,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,54,8,23,636693188630000000,09:54:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,54,8,23,636693188630000000,09:54:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,54,8,23,636693188630000000,09:54:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,56,8,23,636693189830000000,09:56:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,56,8,23,636693189830000000,09:56:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,56,8,23,636693189830000000,09:56:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,58,8,23,636693191030000000,09:58:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,58,8,23,636693191030000000,09:58:23,2018
2018/8/8 0:00:00,8,Wednesday,220,9,Unspecified,0,58,8,23,636693191030000000,09:58:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,2,8,43,636693193630000000,10:02:43,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,2,8,43,636693193630000000,10:02:43,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,2,8,43,636693193630000000,10:02:43,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,4,8,22,636693194620000000,10:04:22,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,4,8,22,636693194620000000,10:04:22,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,4,8,22,636693194620000000,10:04:22,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,6,8,22,636693195820000000,10:06:22,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,6,8,22,636693195820000000,10:06:22,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,6,8,22,636693195820000000,10:06:22,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,8,8,22,636693197020000000,10:08:22,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,8,8,22,636693197020000000,10:08:22,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,8,8,22,636693197020000000,10:08:22,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,10,8,22,636693198220000000,10:10:22,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,10,8,22,636693198220000000,10:10:22,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,10,8,22,636693198220000000,10:10:22,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,12,8,23,636693199430000000,10:12:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,12,8,23,636693199430000000,10:12:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,12,8,23,636693199430000000,10:12:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,14,8,23,636693200630000000,10:14:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,14,8,23,636693200630000000,10:14:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,14,8,23,636693200630000000,10:14:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,16,8,23,636693201830000000,10:16:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,16,8,23,636693201830000000,10:16:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,16,8,23,636693201830000000,10:16:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,18,8,23,636693203030000000,10:18:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,18,8,23,636693203030000000,10:18:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,18,8,23,636693203030000000,10:18:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,20,8,23,636693204230000000,10:20:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,20,8,23,636693204230000000,10:20:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,20,8,23,636693204230000000,10:20:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,23,8,2,636693205820000000,10:23:02,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,23,8,2,636693205820000000,10:23:02,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,23,8,2,636693205820000000,10:23:02,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,24,8,24,636693206640000000,10:24:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,24,8,24,636693206640000000,10:24:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,24,8,24,636693206640000000,10:24:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,26,8,24,636693207840000000,10:26:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,26,8,24,636693207840000000,10:26:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,26,8,24,636693207840000000,10:26:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,28,8,25,636693209050000000,10:28:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,28,8,25,636693209050000000,10:28:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,28,8,25,636693209050000000,10:28:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,30,8,25,636693210250000000,10:30:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,30,8,25,636693210250000000,10:30:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,30,8,25,636693210250000000,10:30:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,32,8,24,636693211440000000,10:32:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,32,8,24,636693211440000000,10:32:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,32,8,24,636693211440000000,10:32:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,34,8,24,636693212640000000,10:34:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,34,8,24,636693212640000000,10:34:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,34,8,24,636693212640000000,10:34:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,36,8,23,636693213830000000,10:36:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,36,8,23,636693213830000000,10:36:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,36,8,23,636693213830000000,10:36:23,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,38,8,24,636693215040000000,10:38:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,38,8,24,636693215040000000,10:38:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,38,8,24,636693215040000000,10:38:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,40,8,24,636693216240000000,10:40:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,40,8,24,636693216240000000,10:40:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,40,8,24,636693216240000000,10:40:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,42,8,25,636693217450000000,10:42:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,42,8,25,636693217450000000,10:42:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,42,8,25,636693217450000000,10:42:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,44,8,25,636693218650000000,10:44:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,44,8,25,636693218650000000,10:44:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,44,8,25,636693218650000000,10:44:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,46,8,25,636693219850000000,10:46:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,46,8,25,636693219850000000,10:46:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,46,8,25,636693219850000000,10:46:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,48,8,25,636693221050000000,10:48:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,48,8,25,636693221050000000,10:48:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,48,8,25,636693221050000000,10:48:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,50,8,24,636693222240000000,10:50:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,50,8,24,636693222240000000,10:50:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,50,8,24,636693222240000000,10:50:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,52,8,24,636693223440000000,10:52:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,52,8,24,636693223440000000,10:52:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,52,8,24,636693223440000000,10:52:24,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,54,8,25,636693224650000000,10:54:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,54,8,25,636693224650000000,10:54:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,54,8,25,636693224650000000,10:54:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,56,8,25,636693225850000000,10:56:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,56,8,25,636693225850000000,10:56:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,56,8,25,636693225850000000,10:56:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,58,8,25,636693227050000000,10:58:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,58,8,25,636693227050000000,10:58:25,2018
2018/8/8 0:00:00,8,Wednesday,220,10,Unspecified,0,58,8,25,636693227050000000,10:58:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,2,8,45,636693229650000000,11:02:45,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,2,8,45,636693229650000000,11:02:45,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,2,8,45,636693229650000000,11:02:45,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,4,8,25,636693230650000000,11:04:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,4,8,25,636693230650000000,11:04:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,4,8,25,636693230650000000,11:04:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,6,8,24,636693231840000000,11:06:24,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,6,8,24,636693231840000000,11:06:24,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,6,8,24,636693231840000000,11:06:24,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,8,8,24,636693233040000000,11:08:24,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,8,8,24,636693233040000000,11:08:24,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,8,8,24,636693233040000000,11:08:24,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,10,8,25,636693234250000000,11:10:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,10,8,25,636693234250000000,11:10:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,10,8,25,636693234250000000,11:10:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,12,8,24,636693235440000000,11:12:24,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,12,8,24,636693235440000000,11:12:24,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,12,8,24,636693235440000000,11:12:24,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,14,8,25,636693236650000000,11:14:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,14,8,25,636693236650000000,11:14:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,14,8,25,636693236650000000,11:14:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,16,8,25,636693237850000000,11:16:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,16,8,25,636693237850000000,11:16:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,16,8,25,636693237850000000,11:16:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,18,8,25,636693239050000000,11:18:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,18,8,25,636693239050000000,11:18:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,18,8,25,636693239050000000,11:18:25,2018
2018/8/8 0:00:00,8,Wednesday,220,11,Unspecified,0,20,8,25,636693240250000000,11:20:25,2018
